,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Popularity,added_at
217,Megan Thee Stallion,B.I.T.C.H.,0.742,0.731,11,-4.362,0,0.306,0.0851,0,0.131,0.547,174.019,audio_features,06scTb0zbkxYNgpAB3J9fN,spotify:track:06scTb0zbkxYNgpAB3J9fN,https://api.spotify.com/v1/tracks/06scTb0zbkxYNgpAB3J9fN,https://api.spotify.com/v1/audio-analysis/06scTb0zbkxYNgpAB3J9fN,183143,4,64.0,2020-02-10T16:40:26Z
218,Megan Thee Stallion,Cash Shit (feat. DaBaby),0.921,0.635,1,-4.904,1,0.416,0.0218,0,0.0946,0.549,130.028,audio_features,2rMAtCaTj16NptyVfEIeAC,spotify:track:2rMAtCaTj16NptyVfEIeAC,https://api.spotify.com/v1/tracks/2rMAtCaTj16NptyVfEIeAC,https://api.spotify.com/v1/audio-analysis/2rMAtCaTj16NptyVfEIeAC,192540,4,75.0,2020-02-10T16:40:19Z
219,Kamaiyah,Fuck It up (feat. Yg),0.634,0.669,0,-7.369,1,0.0682,0.432,0,0.552,0.431,98.044,audio_features,4rr19p6NPfg8oUazZQnkS8,spotify:track:4rr19p6NPfg8oUazZQnkS8,https://api.spotify.com/v1/tracks/4rr19p6NPfg8oUazZQnkS8,https://api.spotify.com/v1/audio-analysis/4rr19p6NPfg8oUazZQnkS8,141845,4,33.0,2020-02-10T16:36:22Z
220,G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),0.803,0.759,7,-4.692,0,0.0494,0.00509,0,0.0921,0.284,104.0,audio_features,0JjM9bKm4wrwohMslcm892,spotify:track:0JjM9bKm4wrwohMslcm892,https://api.spotify.com/v1/tracks/0JjM9bKm4wrwohMslcm892,https://api.spotify.com/v1/audio-analysis/0JjM9bKm4wrwohMslcm892,213308,4,79.0,2020-02-09T18:51:28Z
221,Justin Bieber,Intentions,0.811,0.553,9,-6.644,1,0.0552,0.317,0,0.105,0.86,148.014,audio_features,364dI1bYnvamSnBJ8JcNzN,spotify:track:364dI1bYnvamSnBJ8JcNzN,https://api.spotify.com/v1/tracks/364dI1bYnvamSnBJ8JcNzN,https://api.spotify.com/v1/audio-analysis/364dI1bYnvamSnBJ8JcNzN,212869,4,83.0,2020-02-09T17:46:14Z
222,Twenty One Pilots,Chlorine,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,audio_features,23OXdR7YuUBVWh5hSnYJau,spotify:track:23OXdR7YuUBVWh5hSnYJau,https://api.spotify.com/v1/tracks/23OXdR7YuUBVWh5hSnYJau,https://api.spotify.com/v1/audio-analysis/23OXdR7YuUBVWh5hSnYJau,324467,4,77.0,2020-01-30T04:15:37Z
223,Lennon Stella,Kissing Other People,0.699,0.663,2,-5.697,1,0.0891,0.568,3.83e-06,0.13,0.379,94.042,audio_features,2x3HyOx0Jd9MnlnAQRtIL3,spotify:track:2x3HyOx0Jd9MnlnAQRtIL3,https://api.spotify.com/v1/tracks/2x3HyOx0Jd9MnlnAQRtIL3,https://api.spotify.com/v1/audio-analysis/2x3HyOx0Jd9MnlnAQRtIL3,161627,4,9.0,2020-01-23T01:43:05Z
224,Duke Dumont,Inhale,0.741,0.814,2,-4.393,1,0.0646,0.0281,0,0.064,0.476,118.048,audio_features,05bUAkDRK3xzvVkZlGU6ee,spotify:track:05bUAkDRK3xzvVkZlGU6ee,https://api.spotify.com/v1/tracks/05bUAkDRK3xzvVkZlGU6ee,https://api.spotify.com/v1/audio-analysis/05bUAkDRK3xzvVkZlGU6ee,190730,4,57.0,2020-01-20T01:52:23Z
225,Jhené Aiko,P*$$Y Fairy (OTW),0.572,0.519,2,-7.092,0,0.212,0.536,0,0.102,0.35,128.331,audio_features,48KXAIruJ07kJVCWOGohMV,spotify:track:48KXAIruJ07kJVCWOGohMV,https://api.spotify.com/v1/tracks/48KXAIruJ07kJVCWOGohMV,https://api.spotify.com/v1/audio-analysis/48KXAIruJ07kJVCWOGohMV,181860,4,73.0,2020-01-19T22:13:42Z
226,Nicky Jam,Muévelo,0.594,0.808,7,-2.409,1,0.0489,0.415,1.39e-05,0.565,0.919,188.09,audio_features,4VgYtXCVJ7IbWAZ5ryfvEQ,spotify:track:4VgYtXCVJ7IbWAZ5ryfvEQ,https://api.spotify.com/v1/tracks/4VgYtXCVJ7IbWAZ5ryfvEQ,https://api.spotify.com/v1/audio-analysis/4VgYtXCVJ7IbWAZ5ryfvEQ,194892,4,77.0,2020-01-11T16:48:55Z
227,Selena Gomez,Rare,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,audio_features,7HMmFQsKsljwTw8bS7lu19,spotify:track:7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/tracks/7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/audio-analysis/7HMmFQsKsljwTw8bS7lu19,220590,4,75.0,2020-01-11T16:48:21Z
228,Justin Bieber,Yummy,0.687,0.514,9,-6.612,0,0.0897,0.366,0,0.116,0.494,145.921,audio_features,41L3O37CECZt3N7ziG2z7l,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4,79.0,2020-01-03T22:21:30Z
229,Jhené Aiko,Keep Ya Head Up - Recorded at Spotify Studios NYC,0.52,0.302,4,-11.872,1,0.0577,0.885,0,0.085,0.402,72.486,audio_features,74sfJjVq74bYkxMQoOhH3r,spotify:track:74sfJjVq74bYkxMQoOhH3r,https://api.spotify.com/v1/tracks/74sfJjVq74bYkxMQoOhH3r,https://api.spotify.com/v1/audio-analysis/74sfJjVq74bYkxMQoOhH3r,163480,4,53.0,2020-01-03T04:58:09Z
230,Dua Lipa,Don't Start Now,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4,86.0,2020-01-03T04:48:59Z
231,Post Malone,Same Bitches (feat. G-Eazy & YG),0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005,audio_features,688QpQAwqsLdBR6lr13wK1,spotify:track:688QpQAwqsLdBR6lr13wK1,https://api.spotify.com/v1/tracks/688QpQAwqsLdBR6lr13wK1,https://api.spotify.com/v1/audio-analysis/688QpQAwqsLdBR6lr13wK1,212467,4,70.0,2020-01-01T23:48:47Z
232,YG,Go Loko,0.88,0.67,2,-5.188,1,0.0429,0.299,5.08e-06,0.0677,0.142,100.995,audio_features,3SZqA7rQvROJsCbUu2v0xa,spotify:track:3SZqA7rQvROJsCbUu2v0xa,https://api.spotify.com/v1/tracks/3SZqA7rQvROJsCbUu2v0xa,https://api.spotify.com/v1/audio-analysis/3SZqA7rQvROJsCbUu2v0xa,299227,4,12.0,2020-01-01T23:47:37Z
233,Kid Ink,Ride Like A Pro (feat. Reo Cragun),0.862,0.707,11,-5.977,1,0.0519,0.261,0,0.166,0.794,120.97,audio_features,3uURJgSr118hIKd2O2XQ1k,spotify:track:3uURJgSr118hIKd2O2XQ1k,https://api.spotify.com/v1/tracks/3uURJgSr118hIKd2O2XQ1k,https://api.spotify.com/v1/audio-analysis/3uURJgSr118hIKd2O2XQ1k,206100,4,55.0,2019-12-27T16:06:40Z
234,DJ Snake,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",0.789,0.694,6,-5.781,0,0.0729,0.0982,0,0.0962,0.549,96.035,audio_features,5QXQy0f2q8wJNpPwJtjifx,spotify:track:5QXQy0f2q8wJNpPwJtjifx,https://api.spotify.com/v1/tracks/5QXQy0f2q8wJNpPwJtjifx,https://api.spotify.com/v1/audio-analysis/5QXQy0f2q8wJNpPwJtjifx,341875,4,67.0,2019-12-27T15:58:25Z
235,Kehlani,All Me (feat. Keyshia Cole),0.42,0.731,3,-2.657,0,0.0548,0.233,0,0.196,0.588,95.575,audio_features,3ucRKbRlikYHyoI17gfR0c,spotify:track:3ucRKbRlikYHyoI17gfR0c,https://api.spotify.com/v1/tracks/3ucRKbRlikYHyoI17gfR0c,https://api.spotify.com/v1/audio-analysis/3ucRKbRlikYHyoI17gfR0c,178348,4,70.0,2019-12-27T15:45:39Z
236,SAINt JHN,Monica Lewinsky (feat. A Boogie wit da Hoodie),0.829,0.521,10,-5.583,1,0.138,0.858,0,0.13,0.367,106.016,audio_features,1rS0eq80peCPCgfT2t0Kmm,spotify:track:1rS0eq80peCPCgfT2t0Kmm,https://api.spotify.com/v1/tracks/1rS0eq80peCPCgfT2t0Kmm,https://api.spotify.com/v1/audio-analysis/1rS0eq80peCPCgfT2t0Kmm,200475,4,36.0,2019-12-21T18:24:48Z
237,Wale,Bad (feat. Rihanna) - Remix,0.807,0.702,6,-6.594,0,0.0748,0.307,0,0.111,0.447,114.038,audio_features,5yhKaacMZGRo4s6evJx9vk,spotify:track:5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,238827,4,62.0,2019-12-17T23:41:07Z
238,Rihanna,Sex With Me,0.58,0.532,1,-5.668,0,0.0424,0.294,0,0.0948,0.39,112.049,audio_features,6WAxKNbZoGNzQTIvdMqkFs,spotify:track:6WAxKNbZoGNzQTIvdMqkFs,https://api.spotify.com/v1/tracks/6WAxKNbZoGNzQTIvdMqkFs,https://api.spotify.com/v1/audio-analysis/6WAxKNbZoGNzQTIvdMqkFs,206400,4,0.0,2019-12-17T23:39:51Z
239,Niykee Heaton,Bad Intentions,0.747,0.716,11,-5.071,0,0.0798,0.26,0,0.0907,0.487,123.979,audio_features,5W3UniuRMkHHIpaiQo1hAW,spotify:track:5W3UniuRMkHHIpaiQo1hAW,https://api.spotify.com/v1/tracks/5W3UniuRMkHHIpaiQo1hAW,https://api.spotify.com/v1/audio-analysis/5W3UniuRMkHHIpaiQo1hAW,245723,4,66.0,2019-12-17T23:37:16Z
240,PARTYNEXTDOOR,Welcome to the Party,0.636,0.541,6,-6.181,0,0.0539,0.0548,3.41e-05,0.101,0.172,143.133,audio_features,5BtE11fzSHM9BooIr2qNpN,spotify:track:5BtE11fzSHM9BooIr2qNpN,https://api.spotify.com/v1/tracks/5BtE11fzSHM9BooIr2qNpN,https://api.spotify.com/v1/audio-analysis/5BtE11fzSHM9BooIr2qNpN,114160,4,51.0,2019-12-17T23:35:20Z
241,MAX,10 Victoria's Secret Models,0.681,0.629,1,-6.167,0,0.0311,0.0107,0,0.0843,0.358,142.018,audio_features,0evnUdYzW18jCOTPNXZTzH,spotify:track:0evnUdYzW18jCOTPNXZTzH,https://api.spotify.com/v1/tracks/0evnUdYzW18jCOTPNXZTzH,https://api.spotify.com/v1/audio-analysis/0evnUdYzW18jCOTPNXZTzH,226116,4,43.0,2019-12-17T22:24:05Z
242,MAX,Home - it's different remix,0.426,0.84,9,-3.998,0,0.0873,0.092,0,0.308,0.522,149.556,audio_features,26IjNdl4tms3X58yvgfv1l,spotify:track:26IjNdl4tms3X58yvgfv1l,https://api.spotify.com/v1/tracks/26IjNdl4tms3X58yvgfv1l,https://api.spotify.com/v1/audio-analysis/26IjNdl4tms3X58yvgfv1l,221213,4,38.0,2019-12-17T19:19:38Z
243,Jhené Aiko,Sativa,0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,audio_features,2pg2TiYo9Rb8KeB5JjP7jS,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/audio-analysis/2pg2TiYo9Rb8KeB5JjP7jS,276960,4,74.0,2019-12-17T02:43:21Z
244,Jhené Aiko,None Of Your Concern,0.422,0.546,9,-8.155,0,0.249,0.844,0,0.108,0.385,74.741,audio_features,1nal3Tf1OCV53KigMZXsZ7,spotify:track:1nal3Tf1OCV53KigMZXsZ7,https://api.spotify.com/v1/tracks/1nal3Tf1OCV53KigMZXsZ7,https://api.spotify.com/v1/audio-analysis/1nal3Tf1OCV53KigMZXsZ7,262213,4,60.0,2019-12-17T02:41:18Z
245,Jhené Aiko,Triggered (freestyle),0.471,0.411,0,-9.5,1,0.295,0.81,0,0.135,0.363,89.484,audio_features,3PAptX72PPmjj1Igms0zjo,spotify:track:3PAptX72PPmjj1Igms0zjo,https://api.spotify.com/v1/tracks/3PAptX72PPmjj1Igms0zjo,https://api.spotify.com/v1/audio-analysis/3PAptX72PPmjj1Igms0zjo,211227,1,63.0,2019-12-17T02:41:13Z
246,lovelytheband,broken - Cash Cash Remix,0.497,0.747,11,-3.112,0,0.0894,0.0259,0,0.0697,0.355,140.81,audio_features,5W0vgRE9B23TZDj5B7pRUO,spotify:track:5W0vgRE9B23TZDj5B7pRUO,https://api.spotify.com/v1/tracks/5W0vgRE9B23TZDj5B7pRUO,https://api.spotify.com/v1/audio-analysis/5W0vgRE9B23TZDj5B7pRUO,191067,4,52.0,2019-12-15T23:06:03Z
247,Summer Walker,I'll Kill You (feat. Jhené Aiko),0.679,0.443,10,-8.528,0,0.153,0.427,0,0.106,0.363,104.049,audio_features,7EkiMl81fUHVwpItgtzI4r,spotify:track:7EkiMl81fUHVwpItgtzI4r,https://api.spotify.com/v1/tracks/7EkiMl81fUHVwpItgtzI4r,https://api.spotify.com/v1/audio-analysis/7EkiMl81fUHVwpItgtzI4r,179973,4,71.0,2019-12-15T02:47:18Z
248,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),0.877,0.477,9,-7.379,0,0.0587,0.307,0,0.0929,0.552,127.023,audio_features,7IBSffWIu7P2MC7kMwy2FM,spotify:track:7IBSffWIu7P2MC7kMwy2FM,https://api.spotify.com/v1/tracks/7IBSffWIu7P2MC7kMwy2FM,https://api.spotify.com/v1/audio-analysis/7IBSffWIu7P2MC7kMwy2FM,226743,4,74.0,2019-12-13T17:48:07Z
249,Tyga,Ayy Macarena,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,audio_features,6LcauUZjF1eXQrgqMUecHX,spotify:track:6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/tracks/6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/audio-analysis/6LcauUZjF1eXQrgqMUecHX,131607,4,78.0,2019-12-13T17:45:32Z
250,Harry Styles,Watermelon Sugar,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,audio_features,1e9oZCCiX42nJl0AcqriVo,spotify:track:1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/tracks/1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/audio-analysis/1e9oZCCiX42nJl0AcqriVo,174000,4,82.0,2019-12-13T17:30:21Z
251,PARTYNEXTDOOR,LOYAL (feat. Drake),0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,audio_features,5bvnqVuq7UFl0txSlHpsfS,spotify:track:5bvnqVuq7UFl0txSlHpsfS,https://api.spotify.com/v1/tracks/5bvnqVuq7UFl0txSlHpsfS,https://api.spotify.com/v1/audio-analysis/5bvnqVuq7UFl0txSlHpsfS,197973,4,58.0,2019-12-06T21:52:42Z
252,Summer Walker,Something Real (with London On Da Track & Chris Brown),0.685,0.667,8,-3.837,1,0.0365,0.0564,0,0.115,0.643,95.518,audio_features,4otQJBpb8okSeykALR3eCH,spotify:track:4otQJBpb8okSeykALR3eCH,https://api.spotify.com/v1/tracks/4otQJBpb8okSeykALR3eCH,https://api.spotify.com/v1/audio-analysis/4otQJBpb8okSeykALR3eCH,183138,4,66.0,2019-12-06T21:50:08Z
253,NF,PAID MY DUES,0.812,0.784,2,-4.208,1,0.248,0.136,0,0.109,0.38,145.995,audio_features,18czZN7uruOjftj71Kt8oj,spotify:track:18czZN7uruOjftj71Kt8oj,https://api.spotify.com/v1/tracks/18czZN7uruOjftj71Kt8oj,https://api.spotify.com/v1/audio-analysis/18czZN7uruOjftj71Kt8oj,211644,4,72.0,2019-12-06T16:37:05Z
254,The Weeknd,Blinding Lights,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4,31.0,2019-12-04T19:58:21Z
255,Wilkinson,Sweet Lies,0.506,0.941,10,-0.938,0,0.0762,0.0124,2.54e-05,0.142,0.116,174.007,audio_features,6YNQNR6E9AeCzWi2JYi1n2,spotify:track:6YNQNR6E9AeCzWi2JYi1n2,https://api.spotify.com/v1/tracks/6YNQNR6E9AeCzWi2JYi1n2,https://api.spotify.com/v1/audio-analysis/6YNQNR6E9AeCzWi2JYi1n2,207587,4,53.0,2019-12-04T17:14:41Z
256,Ella Eyre,Waiting All Night - Acoustic Version,0.427,0.352,9,-8.99,1,0.0471,0.684,0,0.104,0.463,149.832,audio_features,7sk04GwNebE3W5Adye2mEu,spotify:track:7sk04GwNebE3W5Adye2mEu,https://api.spotify.com/v1/tracks/7sk04GwNebE3W5Adye2mEu,https://api.spotify.com/v1/audio-analysis/7sk04GwNebE3W5Adye2mEu,207480,4,25.0,2019-12-04T17:13:34Z
257,Big Wild,Heaven,0.66,0.545,6,-7.246,1,0.0333,0.228,0.136,0.583,0.0985,115.025,audio_features,3yyYITDgnjAnJ33cn4E9gF,spotify:track:3yyYITDgnjAnJ33cn4E9gF,https://api.spotify.com/v1/tracks/3yyYITDgnjAnJ33cn4E9gF,https://api.spotify.com/v1/audio-analysis/3yyYITDgnjAnJ33cn4E9gF,217043,4,45.0,2019-12-04T05:25:12Z
258,YNW Melly,100k,0.806,0.71,1,-6.284,1,0.0742,0.25,5.93e-05,0.0491,0.606,103.923,audio_features,1yZDkDwpNRk3iQ6YTKEsPH,spotify:track:1yZDkDwpNRk3iQ6YTKEsPH,https://api.spotify.com/v1/tracks/1yZDkDwpNRk3iQ6YTKEsPH,https://api.spotify.com/v1/audio-analysis/1yZDkDwpNRk3iQ6YTKEsPH,173140,4,49.0,2019-12-04T05:24:12Z
259,G-Eazy,Him & I (with Halsey),0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4,75.0,2019-12-04T05:21:44Z
260,Beyoncé,Partition,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,audio_features,5hgnY0mVcVetszbb85qeDg,spotify:track:5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg,319467,4,71.0,2019-12-01T04:33:37Z
261,Tiësto,Jackie Chan - Tiësto Big Room Mix,0.841,0.83,10,-4.641,0,0.0733,0.022,4.31e-06,0.398,0.508,127.98,audio_features,75lRIHDteNPr9hEjLEjCZ6,spotify:track:75lRIHDteNPr9hEjLEjCZ6,https://api.spotify.com/v1/tracks/75lRIHDteNPr9hEjLEjCZ6,https://api.spotify.com/v1/audio-analysis/75lRIHDteNPr9hEjLEjCZ6,198750,4,41.0,2019-12-01T01:35:22Z
262,Chris Brown,Take You Down,0.387,0.64,11,-5.817,0,0.081,0.107,0,0.319,0.617,59.989,audio_features,1vwUsp52io0AGQ5yv470IC,spotify:track:1vwUsp52io0AGQ5yv470IC,https://api.spotify.com/v1/tracks/1vwUsp52io0AGQ5yv470IC,https://api.spotify.com/v1/audio-analysis/1vwUsp52io0AGQ5yv470IC,245933,4,69.0,2019-11-29T20:33:40Z
263,Chris Brown,Next To You (feat. Justin Bieber),0.67,0.676,8,-4.725,1,0.037,0.0201,0,0.11,0.349,114.974,audio_features,7gd01LMH2gBcoDngSt8sq9,spotify:track:7gd01LMH2gBcoDngSt8sq9,https://api.spotify.com/v1/tracks/7gd01LMH2gBcoDngSt8sq9,https://api.spotify.com/v1/audio-analysis/7gd01LMH2gBcoDngSt8sq9,265813,4,71.0,2019-11-29T16:46:44Z
264,Jeremih,Planez,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,audio_features,08zJpaUQVi9FrKv2e32Bah,spotify:track:08zJpaUQVi9FrKv2e32Bah,https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah,https://api.spotify.com/v1/audio-analysis/08zJpaUQVi9FrKv2e32Bah,240320,4,72.0,2019-11-29T16:40:52Z
265,Tory Lanez,Jerry Sprunger (with T-Pain),0.76,0.746,0,-5.331,0,0.227,0.137,0,0.0905,0.449,100.011,audio_features,6JsHgIkMYHcbNtKfsal2Mg,spotify:track:6JsHgIkMYHcbNtKfsal2Mg,https://api.spotify.com/v1/tracks/6JsHgIkMYHcbNtKfsal2Mg,https://api.spotify.com/v1/audio-analysis/6JsHgIkMYHcbNtKfsal2Mg,233546,4,72.0,2019-11-29T14:57:47Z
266,Tory Lanez,The Take (feat. Chris Brown),0.464,0.547,7,-8.137,0,0.339,0.0511,0,0.155,0.423,67.003,audio_features,0Odu228D0yGcFySGuxU4rY,spotify:track:0Odu228D0yGcFySGuxU4rY,https://api.spotify.com/v1/tracks/0Odu228D0yGcFySGuxU4rY,https://api.spotify.com/v1/audio-analysis/0Odu228D0yGcFySGuxU4rY,221492,4,79.0,2019-11-29T00:03:49Z
267,Arizona Zervas,ROXANNE,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,audio_features,696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5,87.0,2019-11-28T14:04:19Z
268,The Weeknd,Heartless,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,audio_features,57vxBYXtHMk6H1aD29V7PU,spotify:track:57vxBYXtHMk6H1aD29V7PU,https://api.spotify.com/v1/tracks/57vxBYXtHMk6H1aD29V7PU,https://api.spotify.com/v1/audio-analysis/57vxBYXtHMk6H1aD29V7PU,200080,4,15.0,2019-11-27T16:49:42Z
269,Rihanna,Higher,0.292,0.567,3,-4.191,1,0.0416,0.112,1.01e-06,0.119,0.392,153.199,audio_features,1KnJwhZU3DIBe54Q4HPpIl,spotify:track:1KnJwhZU3DIBe54Q4HPpIl,https://api.spotify.com/v1/tracks/1KnJwhZU3DIBe54Q4HPpIl,https://api.spotify.com/v1/audio-analysis/1KnJwhZU3DIBe54Q4HPpIl,120627,3,62.0,2019-11-26T18:49:55Z
270,Diplo,Heartless (feat. Morgan Wallen),0.764,0.555,11,-6.414,1,0.0604,0.275,0,0.0824,0.255,111.004,audio_features,0rFQ5cKYJ9WtHSKp9sxVYt,spotify:track:0rFQ5cKYJ9WtHSKp9sxVYt,https://api.spotify.com/v1/tracks/0rFQ5cKYJ9WtHSKp9sxVYt,https://api.spotify.com/v1/audio-analysis/0rFQ5cKYJ9WtHSKp9sxVYt,169227,4,13.0,2019-11-25T22:20:57Z
271,Fabolous,You Be Killin Em,0.664,0.909,6,-3.552,0,0.22,0.444,0,0.525,0.557,93.977,audio_features,5I6YA7oHtraxwWQzzCugDt,spotify:track:5I6YA7oHtraxwWQzzCugDt,https://api.spotify.com/v1/tracks/5I6YA7oHtraxwWQzzCugDt,https://api.spotify.com/v1/audio-analysis/5I6YA7oHtraxwWQzzCugDt,209693,4,55.0,2019-11-25T00:53:01Z
272,Blac Youngsta,Like A Pro (feat. DaBaby),0.864,0.483,8,-5.147,1,0.363,0.00518,0,0.0755,0.428,164.916,audio_features,6dIhYbdq4cf56bptIYyswE,spotify:track:6dIhYbdq4cf56bptIYyswE,https://api.spotify.com/v1/tracks/6dIhYbdq4cf56bptIYyswE,https://api.spotify.com/v1/audio-analysis/6dIhYbdq4cf56bptIYyswE,177008,4,36.0,2019-11-22T18:58:10Z
273,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,audio_features,07s9NNOT0sZQp7TyolLLgu,spotify:track:07s9NNOT0sZQp7TyolLLgu,https://api.spotify.com/v1/tracks/07s9NNOT0sZQp7TyolLLgu,https://api.spotify.com/v1/audio-analysis/07s9NNOT0sZQp7TyolLLgu,216707,4,5.0,2019-11-22T18:57:02Z
274,Jhené Aiko,Triggered - Remix,0.487,0.439,0,-11.316,1,0.392,0.742,0,0.091,0.369,91.582,audio_features,1vXFnAO7zu7n0ErcJmGLZF,spotify:track:1vXFnAO7zu7n0ErcJmGLZF,https://api.spotify.com/v1/tracks/1vXFnAO7zu7n0ErcJmGLZF,https://api.spotify.com/v1/audio-analysis/1vXFnAO7zu7n0ErcJmGLZF,231067,4,62.0,2019-11-20T01:56:30Z
275,Molly Kate Kestner,It's You - Spirix Remix,0.711,0.663,10,-5.567,1,0.0938,0.54,0,0.103,0.555,75.034,audio_features,0kQkSocw2u2Yl0D5Z806H3,spotify:track:0kQkSocw2u2Yl0D5Z806H3,https://api.spotify.com/v1/tracks/0kQkSocw2u2Yl0D5Z806H3,https://api.spotify.com/v1/audio-analysis/0kQkSocw2u2Yl0D5Z806H3,230679,4,26.0,2019-11-18T16:22:20Z
276,Khalid,Up All Night,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,audio_features,1mpD5Q8IM32I4bF6eCpU74,spotify:track:1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4,77.0,2019-11-18T15:31:34Z
277,Summerella,"Pretty Bitches In The Trap (Extended Remix) (feat. Gucci Mane, Tokyo Jetz & Trouble)",0.74,0.766,5,-4.727,1,0.225,0.0785,0,0.036,0.64,139.969,audio_features,47Xo9wffi6F2BAUtvEz5kG,spotify:track:47Xo9wffi6F2BAUtvEz5kG,https://api.spotify.com/v1/tracks/47Xo9wffi6F2BAUtvEz5kG,https://api.spotify.com/v1/audio-analysis/47Xo9wffi6F2BAUtvEz5kG,291613,4,39.0,2019-11-15T14:13:17Z
278,Big Sean,Marvin & Chardonnay,0.613,0.807,11,-2.739,0,0.0382,0.0671,0,0.322,0.813,133.023,audio_features,5xpmdbQcfIOsE1hACcC3UK,spotify:track:5xpmdbQcfIOsE1hACcC3UK,https://api.spotify.com/v1/tracks/5xpmdbQcfIOsE1hACcC3UK,https://api.spotify.com/v1/audio-analysis/5xpmdbQcfIOsE1hACcC3UK,222867,4,54.0,2019-11-14T17:33:28Z
